Airport Name,Flight Date,Origin State,year
WASHINGTON DULLES INTERNATIONAL AIRPORT,2002-03-29,DC,2002
CHARLOTTE/DOUGLAS INTERNATIONAL AIRPORT,2002-03-29,North Carolina,2002
SAN FRANCISCO INTERNATIONAL AIRPORT,2002-03-30,California,2002
LIHUE AIRPORT,2002-03-30,Hawaii,2002
DALLAS/FORT WORTH INTERNATIONAL AIRPORT,2002-03-31,Texas,2002
SAN FRANCISCO INTERNATIONAL AIRPORT,2002-03-31,California,2002
SEATTLE-TACOMA INTERNATIONAL,2002-03-31,Washington,2002
SACRAMENTO INTERNATIONAL,2002-03-31,California,2002
ORLANDO INTERNATIONAL,2002-03-31,Florida,2002
CHARLESTON AFB/INTL AIRPORT,2002-04-01,South Carolina,2002
LIHUE AIRPORT,2002-04-01,Hawaii,2002
CHICAGO O'HARE INTERNATIONAL AIRPORT,2002-04-01,Illinois,2002
DETROIT METRO WAYNE COUNTY AIRPORT,2002-04-01,Michigan,2002
WASHINGTON DULLES INTERNATIONAL AIRPORT,2002-04-01,DC,2002
INDIANAPOLIS INTERNATIONAL,2002-04-01,Indiana,2002
NASHVILLE INTERNATIONAL,2002-04-01,Tennessee,2002
AUSTIN-BERGSTROM INTERNATIONAL,2002-04-02,Texas,2002
PHILADELPHIA INTERNATIONAL,2002-04-02,Pennsylvania,2002
WASHINGTON DULLES INTERNATIONAL AIRPORT,2002-04-02,DC,2002
LIHUE AIRPORT,2002-04-02,Hawaii,2002
PORT COLUMBUS INTERNATIONAL,2002-04-02,Ohio,2002
CHICAGO MIDWAY INTERNATIONAL AIRPORT,2002-04-03,Illinois,2002
RONALD REAGAN WASHINGTON NATL,2002-04-03,DC,2002
DETROIT METRO WAYNE COUNTY AIRPORT,2002-04-03,Michigan,2002
LIHUE AIRPORT,2002-04-03,Hawaii,2002
PORT COLUMBUS INTERNATIONAL,2002-04-03,Ohio,2002
PORT COLUMBUS INTERNATIONAL,2002-04-04,Ohio,2002
NEW ORLEANS INTERNATIONAL,2002-04-04,Louisiana,2002
NEW ORLEANS INTERNATIONAL,2002-04-04,Louisiana,2002
SEATTLE-TACOMA INTERNATIONAL,2002-04-04,Washington,2002
CHICAGO O'HARE INTERNATIONAL AIRPORT,2002-04-06,Illinois,2002
DALLAS/FORT WORTH INTERNATIONAL AIRPORT,2002-04-06,Texas,2002
CLEVELAND-HOPKINS INTERNATIONAL AIRPORT,2002-04-07,Ohio,2002
CHICAGO O'HARE INTERNATIONAL AIRPORT,2002-04-07,Illinois,2002
DALLAS/FORT WORTH INTERNATIONAL AIRPORT,2002-04-07,Texas,2002
KANSAS CITY INTERNATIONAL,2002-04-08,Missouri,2002
HONOLULU INTERNATIONAL AIRPORT,2002-04-08,Hawaii,2002
SAN ANTONIO INTERNATIONAL,2002-04-09,Texas,2002
DALLAS/FORT WORTH INTERNATIONAL AIRPORT,2002-04-09,Texas,2002
PHOENIX SKY HARBOR,2002-04-10,Arizona,2002
LOGAN INTERNATIONAL,2002-04-10,Massachusetts,2002
CHICAGO O'HARE INTERNATIONAL AIRPORT,2002-04-10,Illinois,2002
CINCINNATI/NORTHERN KENTUCKY INTERNATIONAL AIRPORT,2002-04-10,Kentucky,2002
WASHINGTON DULLES INTERNATIONAL AIRPORT,2002-04-11,DC,2002
MINNEAPOLIS-ST PAUL INTERNATIONAL,2002-04-11,Minnesota,2002
LIHUE AIRPORT,2002-04-12,Hawaii,2002
NEWARK LIBERTY INTERNATIONAL AIRPORT,2002-04-12,New Jersey,2002
GEORGE BUSH INTERCONTINENTAL,2002-04-12,Texas,2002
DALLAS/FORT WORTH INTERNATIONAL AIRPORT,2002-04-13,Texas,2002
DALLAS/FORT WORTH INTERNATIONAL AIRPORT,2002-04-14,Texas,2002
GEORGE BUSH INTERCONTINENTAL,2002-04-14,Texas,2002
MINNEAPOLIS-ST PAUL INTERNATIONAL,2002-04-14,Minnesota,2002
CLEVELAND-HOPKINS INTERNATIONAL AIRPORT,2002-04-14,Ohio,2002
MEMPHIS INTERNATIONAL,2002-04-14,Tennessee,2002
GREATER PITTSBURGH,2002-04-15,Pennsylvania,2002
KANSAS CITY INTERNATIONAL,2002-04-15,Missouri,2002
WASHINGTON DULLES INTERNATIONAL AIRPORT,2002-04-15,DC,2002
NEW ORLEANS INTERNATIONAL,2002-04-15,Louisiana,2002
HOUSTON-HOBBY,2002-04-16,Texas,2002
HOUSTON-HOBBY,2002-04-16,Texas,2002
SAN FRANCISCO INTERNATIONAL AIRPORT,2002-04-16,California,2002
LOS ANGELES INTERNATIONAL,2002-04-16,California,2002
WASHINGTON DULLES INTERNATIONAL AIRPORT,2002-04-16,DC,2002
CHARLESTON AFB/INTL AIRPORT,2002-04-16,South Carolina,2002
CHICAGO MIDWAY INTERNATIONAL AIRPORT,2002-04-17,Illinois,2002
BALTIMORE WASH INTERNATIONAL,2002-04-17,Maryland,2002
NEWARK LIBERTY INTERNATIONAL AIRPORT,2002-04-18,New Jersey,2002
LIHUE AIRPORT,2002-04-18,Hawaii,2002
DENVER INTERNATIONAL AIRPORT,2002-04-19,Colorado,2002
LOS ANGELES INTERNATIONAL,2002-04-20,California,2002
LOUISVILLE INTERNATIONAL AIRPORT,2002-04-20,Kentucky,2002
LAMBERT-ST LOUIS INTERNATIONAL,2002-04-21,Missouri,2002
PORTLAND INTERNATIONAL (OR),2002-04-21,Oregon,2002
SACRAMENTO INTERNATIONAL,2002-04-22,California,2002
PHOENIX SKY HARBOR,2002-04-22,Arizona,2002
METRO OAKLAND INTERNATIONAL,2002-04-22,California,2002
PORTLAND INTERNATIONAL (OR),2002-04-23,Oregon,2002
SACRAMENTO INTERNATIONAL,2002-04-23,California,2002
RONALD REAGAN WASHINGTON NATL,2002-04-23,DC,2002
CHARLOTTE/DOUGLAS INTERNATIONAL AIRPORT,2002-04-23,North Carolina,2002
FORT LAUDERDALE/HOLLYWOOD INTERNATIONAL,2002-04-23,Florida,2002
FORT LAUDERDALE/HOLLYWOOD INTERNATIONAL,2002-04-23,Florida,2002
INDIANAPOLIS INTERNATIONAL,2002-04-23,Indiana,2002
NEWARK LIBERTY INTERNATIONAL AIRPORT,2002-04-24,New Jersey,2002
MEMPHIS INTERNATIONAL,2002-04-24,Tennessee,2002
HOUSTON-HOBBY,2002-04-24,Texas,2002
DALLAS/FORT WORTH INTERNATIONAL AIRPORT,2002-04-24,Texas,2002
HOUSTON-HOBBY,2002-04-24,Texas,2002
CHICAGO MIDWAY INTERNATIONAL AIRPORT,2002-04-25,Illinois,2002
DALLAS/FORT WORTH INTERNATIONAL AIRPORT,2002-04-25,Texas,2002
LIHUE AIRPORT,2002-04-25,Hawaii,2002
CHARLOTTE/DOUGLAS INTERNATIONAL AIRPORT,2002-04-25,North Carolina,2002
GREATER PITTSBURGH,2002-04-25,Pennsylvania,2002
ORLANDO INTERNATIONAL,2002-04-25,Florida,2002
SACRAMENTO INTERNATIONAL,2002-04-26,California,2002
RONALD REAGAN WASHINGTON NATL,2002-04-26,DC,2002
FORT LAUDERDALE/HOLLYWOOD INTERNATIONAL,2002-04-27,Florida,2002
LIHUE AIRPORT,2002-04-27,Hawaii,2002
GEORGE BUSH INTERCONTINENTAL,2002-04-27,Texas,2002
MEMPHIS INTERNATIONAL,2002-04-28,Tennessee,2002
NASHVILLE INTERNATIONAL,2002-04-28,Tennessee,2002
HOUSTON-HOBBY,2002-04-28,Texas,2002
NEW ORLEANS INTERNATIONAL,2002-04-28,Louisiana,2002
FORT LAUDERDALE/HOLLYWOOD INTERNATIONAL,2002-04-29,Florida,2002
PORT COLUMBUS INTERNATIONAL,2002-04-29,Ohio,2002
PORTLAND INTERNATIONAL (OR),2002-04-30,Oregon,2002
MEMPHIS INTERNATIONAL,2002-04-30,Tennessee,2002
LAMBERT-ST LOUIS INTERNATIONAL,2002-04-30,Missouri,2002
WASHINGTON DULLES INTERNATIONAL AIRPORT,2002-04-30,DC,2002
RONALD REAGAN WASHINGTON NATL,2002-04-30,DC,2002
MINETA SAN JOSE INTERNATIONAL,2002-04-30,California,2002
NEW ORLEANS INTERNATIONAL,2002-05-01,Louisiana,2002
INDIANAPOLIS INTERNATIONAL,2002-05-01,Indiana,2002
CLEVELAND-HOPKINS INTERNATIONAL AIRPORT,2002-05-01,Ohio,2002
MEMPHIS INTERNATIONAL,2002-05-01,Tennessee,2002
WASHINGTON DULLES INTERNATIONAL AIRPORT,2002-05-01,DC,2002
BALTIMORE WASH INTERNATIONAL,2002-05-01,Maryland,2002
PHOENIX SKY HARBOR,2002-05-01,Arizona,2002
RONALD REAGAN WASHINGTON NATL,2002-05-01,DC,2002
CHARLESTON AFB/INTL AIRPORT,2002-05-02,South Carolina,2002
ATLANTA INTERNATIONAL,2002-05-02,Georgia,2002
MEMPHIS INTERNATIONAL,2002-05-02,Tennessee,2002
CINCINNATI/NORTHERN KENTUCKY INTERNATIONAL AIRPORT,2002-05-02,Kentucky,2002
SAN FRANCISCO INTERNATIONAL AIRPORT,2002-05-02,California,2002
ATLANTA INTERNATIONAL,2002-05-02,Georgia,2002
DENVER INTERNATIONAL AIRPORT,2002-05-03,Colorado,2002
METRO OAKLAND INTERNATIONAL,2002-05-03,California,2002
GREATER PITTSBURGH,2002-05-03,Pennsylvania,2002
CHICAGO O'HARE INTERNATIONAL AIRPORT,2002-05-03,Illinois,2002
GEORGE BUSH INTERCONTINENTAL,2002-05-03,Texas,2002
SACRAMENTO INTERNATIONAL,2002-05-03,California,2002
DETROIT METRO WAYNE COUNTY AIRPORT,2002-05-03,Michigan,2002
LAMBERT-ST LOUIS INTERNATIONAL,2002-05-03,Missouri,2002
HOUSTON-HOBBY,2002-05-04,Texas,2002
LAGUARDIA NY,2002-05-04,New York,2002
LOGAN INTERNATIONAL,2002-05-04,Massachusetts,2002
LAGUARDIA NY,2002-05-05,New York,2002
GEORGE BUSH INTERCONTINENTAL,2002-05-05,Texas,2002
SEATTLE-TACOMA INTERNATIONAL,2002-05-05,Washington,2002
PORTLAND INTERNATIONAL (OR),2002-05-05,Oregon,2002
ATLANTA INTERNATIONAL,2002-05-05,Georgia,2002
BALTIMORE WASH INTERNATIONAL,2002-05-05,Maryland,2002
CINCINNATI/NORTHERN KENTUCKY INTERNATIONAL AIRPORT,2002-05-06,Kentucky,2002
LOS ANGELES INTERNATIONAL,2002-05-06,California,2002
WASHINGTON DULLES INTERNATIONAL AIRPORT,2002-05-07,DC,2002
JOHN F KENNEDY INTERNATIONAL,2002-05-07,New York,2002
NEWARK LIBERTY INTERNATIONAL AIRPORT,2002-05-07,New Jersey,2002
MEMPHIS INTERNATIONAL,2002-05-07,Tennessee,2002
BARKSDALE AIR FORCE BASE AIRPORT,2002-05-07,Louisiana,2002
KANSAS CITY INTERNATIONAL,2002-05-07,Missouri,2002
AUSTIN-BERGSTROM INTERNATIONAL,2002-05-07,Texas,2002
DENVER INTERNATIONAL AIRPORT,2002-05-08,Colorado,2002
JOHN F KENNEDY INTERNATIONAL,2002-05-08,New York,2002
MEMPHIS INTERNATIONAL,2002-05-08,Tennessee,2002
SALT LAKE CITY INTERNATIONAL,2002-05-08,Utah,2002
LIHUE AIRPORT,2002-05-08,Hawaii,2002
PHOENIX SKY HARBOR,2002-05-08,Arizona,2002
PHOENIX SKY HARBOR,2002-05-09,Arizona,2002
MEMPHIS INTERNATIONAL,2002-05-09,Tennessee,2002
WILL ROGERS WORLD AIRPORT,2002-05-09,Oklahoma,2002
RONALD REAGAN WASHINGTON NATL,2002-05-09,DC,2002
WILL ROGERS WORLD AIRPORT,2002-05-09,Oklahoma,2002
WASHINGTON DULLES INTERNATIONAL AIRPORT,2002-05-09,DC,2002
BALTIMORE WASH INTERNATIONAL,2002-05-09,Maryland,2002
SACRAMENTO INTERNATIONAL,2002-05-10,California,2002
LOUISVILLE INTERNATIONAL AIRPORT,2002-05-10,Kentucky,2002
PHILADELPHIA INTERNATIONAL,2002-05-10,Pennsylvania,2002
METRO OAKLAND INTERNATIONAL,2002-05-10,California,2002
CHICAGO O'HARE INTERNATIONAL AIRPORT,2002-05-10,Illinois,2002
JOHN F KENNEDY INTERNATIONAL,2002-05-11,New York,2002
PORTLAND INTERNATIONAL (OR),2002-05-11,Oregon,2002
DALLAS/FORT WORTH INTERNATIONAL AIRPORT,2002-05-11,Texas,2002
DENVER INTERNATIONAL AIRPORT,2002-05-12,Colorado,2002
CLEVELAND-HOPKINS INTERNATIONAL AIRPORT,2002-05-12,Ohio,2002
SAN ANTONIO INTERNATIONAL,2002-05-12,Texas,2002
JOHN F KENNEDY INTERNATIONAL,2002-05-12,New York,2002
HONOLULU INTERNATIONAL AIRPORT,2002-05-12,Hawaii,2002
DENVER INTERNATIONAL AIRPORT,2002-05-12,Colorado,2002
CINCINNATI/NORTHERN KENTUCKY INTERNATIONAL AIRPORT,2002-05-12,Kentucky,2002
BARKSDALE AIR FORCE BASE AIRPORT,2002-05-13,Louisiana,2002
ATLANTA INTERNATIONAL,2002-05-13,Georgia,2002
PHOENIX SKY HARBOR,2002-05-13,Arizona,2002
PORTLAND INTERNATIONAL (OR),2002-05-13,Oregon,2002
METRO OAKLAND INTERNATIONAL,2002-05-13,California,2002
LIHUE AIRPORT,2002-05-13,Hawaii,2002
MEMPHIS INTERNATIONAL,2002-05-14,Tennessee,2002
MEMPHIS INTERNATIONAL,2002-05-14,Tennessee,2002
SAN ANTONIO INTERNATIONAL,2002-05-14,Texas,2002
HONOLULU INTERNATIONAL AIRPORT,2002-05-14,Hawaii,2002
EPPLEY AIRFIELD,2002-05-14,Nebraska,2002
WILL ROGERS WORLD AIRPORT,2002-05-15,Oklahoma,2002
MEMPHIS INTERNATIONAL,2002-05-15,Tennessee,2002
MEMPHIS INTERNATIONAL,2002-05-15,Tennessee,2002
MINETA SAN JOSE INTERNATIONAL,2002-05-15,California,2002
DETROIT METRO WAYNE COUNTY AIRPORT,2002-05-15,Michigan,2002
LOGAN INTERNATIONAL,2002-05-16,Massachusetts,2002
DETROIT METRO WAYNE COUNTY AIRPORT,2002-05-16,Michigan,2002
DETROIT METRO WAYNE COUNTY AIRPORT,2002-05-16,Michigan,2002
LOUISVILLE INTERNATIONAL AIRPORT,2002-05-16,Kentucky,2002
BARKSDALE AIR FORCE BASE AIRPORT,2002-05-16,Louisiana,2002
NEWARK LIBERTY INTERNATIONAL AIRPORT,2002-05-16,New Jersey,2002
LAGUARDIA NY,2002-05-16,New York,2002
PORTLAND INTERNATIONAL (OR),2002-05-16,Oregon,2002
NASHVILLE INTERNATIONAL,2002-05-16,Tennessee,2002
WILL ROGERS WORLD AIRPORT,2002-05-17,Oklahoma,2002
PORTLAND INTERNATIONAL (OR),2002-05-17,Oregon,2002
MEMPHIS INTERNATIONAL,2002-05-17,Tennessee,2002
GREATER PITTSBURGH,2002-05-17,Pennsylvania,2002
MEMPHIS INTERNATIONAL,2002-05-18,Tennessee,2002
LOUISVILLE INTERNATIONAL AIRPORT,2002-05-18,Kentucky,2002
CHICAGO O'HARE INTERNATIONAL AIRPORT,2002-05-19,Illinois,2002
CINCINNATI/NORTHERN KENTUCKY INTERNATIONAL AIRPORT,2002-05-19,Kentucky,2002
PORTLAND INTERNATIONAL (OR),2002-05-19,Oregon,2002
PORTLAND INTERNATIONAL (OR),2002-05-19,Oregon,2002
MINNEAPOLIS-ST PAUL INTERNATIONAL,2002-05-19,Minnesota,2002
KANSAS CITY INTERNATIONAL,2002-05-19,Missouri,2002
HOUSTON-HOBBY,2002-05-19,Texas,2002
HOUSTON-HOBBY,2002-05-19,Texas,2002
KANSAS CITY INTERNATIONAL,2002-05-19,Missouri,2002
DALLAS/FORT WORTH INTERNATIONAL AIRPORT,2002-05-20,Texas,2002
SAN FRANCISCO INTERNATIONAL AIRPORT,2002-05-20,California,2002
KANSAS CITY INTERNATIONAL,2002-05-20,Missouri,2002
DALLAS/FORT WORTH INTERNATIONAL AIRPORT,2002-05-20,Texas,2002
DENVER INTERNATIONAL AIRPORT,2002-05-20,Colorado,2002
CHICAGO MIDWAY INTERNATIONAL AIRPORT,2002-05-20,Illinois,2002
EPPLEY AIRFIELD,2002-05-20,Nebraska,2002
CHICAGO O'HARE INTERNATIONAL AIRPORT,2002-05-21,Illinois,2002
LAMBERT-ST LOUIS INTERNATIONAL,2002-05-21,Missouri,2002
PHILADELPHIA INTERNATIONAL,2002-05-21,Pennsylvania,2002
CINCINNATI/NORTHERN KENTUCKY INTERNATIONAL AIRPORT,2002-05-21,Kentucky,2002
METRO OAKLAND INTERNATIONAL,2002-05-21,California,2002
CHICAGO O'HARE INTERNATIONAL AIRPORT,2002-05-21,Illinois,2002
TETERBORO AIRPORT,2002-05-21,New Jersey,2002
DALLAS/FORT WORTH INTERNATIONAL AIRPORT,2002-05-22,Texas,2002
LAMBERT-ST LOUIS INTERNATIONAL,2002-05-22,Missouri,2002
SALT LAKE CITY INTERNATIONAL,2002-05-22,Utah,2002
INDIANAPOLIS INTERNATIONAL,2002-05-22,Indiana,2002
GREATER PITTSBURGH,2002-05-22,Pennsylvania,2002
LAMBERT-ST LOUIS INTERNATIONAL,2002-05-22,Missouri,2002
ORLANDO INTERNATIONAL,2002-05-23,Florida,2002
BARKSDALE AIR FORCE BASE AIRPORT,2002-05-23,Louisiana,2002
PORTLAND INTERNATIONAL (OR),2002-05-23,Oregon,2002
DALLAS/FORT WORTH INTERNATIONAL AIRPORT,2002-05-23,Texas,2002
DALLAS/FORT WORTH INTERNATIONAL AIRPORT,2002-05-23,Texas,2002
MEMPHIS INTERNATIONAL,2002-05-24,Tennessee,2002
HOUSTON-HOBBY,2002-05-24,Texas,2002
GREATER PITTSBURGH,2002-05-24,Pennsylvania,2002
KANSAS CITY INTERNATIONAL,2002-05-24,Missouri,2002
LAMBERT-ST LOUIS INTERNATIONAL,2002-05-24,Missouri,2002
SALT LAKE CITY INTERNATIONAL,2002-05-25,Utah,2002
METRO OAKLAND INTERNATIONAL,2002-05-25,California,2002
DALLAS/FORT WORTH INTERNATIONAL AIRPORT,2002-05-25,Texas,2002
INDIANAPOLIS INTERNATIONAL,2002-05-26,Indiana,2002
GREATER PITTSBURGH,2002-05-27,Pennsylvania,2002
SACRAMENTO INTERNATIONAL,2002-05-27,California,2002
GREATER PITTSBURGH,2002-05-27,Pennsylvania,2002
DALLAS/FORT WORTH INTERNATIONAL AIRPORT,2002-05-28,Texas,2002
CINCINNATI/NORTHERN KENTUCKY INTERNATIONAL AIRPORT,2002-05-28,Kentucky,2002
CHICAGO MIDWAY INTERNATIONAL AIRPORT,2002-05-28,Illinois,2002
TETERBORO AIRPORT,2002-05-28,New Jersey,2002
DENVER INTERNATIONAL AIRPORT,2002-05-29,Colorado,2002
MEMPHIS INTERNATIONAL,2002-05-29,Tennessee,2002
SAN ANTONIO INTERNATIONAL,2002-05-29,Texas,2002
LAMBERT-ST LOUIS INTERNATIONAL,2002-05-29,Missouri,2002
BALTIMORE WASH INTERNATIONAL,2002-05-29,Maryland,2002
MEMPHIS INTERNATIONAL,2002-05-30,Tennessee,2002
KANSAS CITY INTERNATIONAL,2002-05-30,Missouri,2002
WILL ROGERS WORLD AIRPORT,2002-05-30,Oklahoma,2002
SAN ANTONIO INTERNATIONAL,2002-05-30,Texas,2002
KANSAS CITY INTERNATIONAL,2002-05-30,Missouri,2002
NASHVILLE INTERNATIONAL,2002-05-31,Tennessee,2002
CHARLOTTE/DOUGLAS INTERNATIONAL AIRPORT,2002-05-31,North Carolina,2002
MEMPHIS INTERNATIONAL,2002-05-31,Tennessee,2002
LOUISVILLE INTERNATIONAL AIRPORT,2002-05-31,Kentucky,2002
CHARLESTON AFB/INTL AIRPORT,2002-06-01,South Carolina,2002
KANSAS CITY INTERNATIONAL,2002-06-01,Missouri,2002
EPPLEY AIRFIELD,2002-06-01,Nebraska,2002
NEWARK LIBERTY INTERNATIONAL AIRPORT,2002-06-01,New Jersey,2002
PORT COLUMBUS INTERNATIONAL,2002-06-02,Ohio,2002
SAN FRANCISCO INTERNATIONAL AIRPORT,2002-06-02,California,2002
ORLANDO INTERNATIONAL,2002-06-02,Florida,2002
MINNEAPOLIS-ST PAUL INTERNATIONAL,2002-06-03,Minnesota,2002
LOUISVILLE INTERNATIONAL AIRPORT,2002-06-04,Kentucky,2002
DETROIT METRO WAYNE COUNTY AIRPORT,2002-06-04,Michigan,2002
ATLANTIC CITY INTERNATIONAL,2002-06-04,New Jersey,2002
GREATER PITTSBURGH,2002-06-05,Pennsylvania,2002
LOGAN INTERNATIONAL,2002-06-05,Massachusetts,2002
LOUISVILLE INTERNATIONAL AIRPORT,2002-06-06,Kentucky,2002
CINCINNATI/NORTHERN KENTUCKY INTERNATIONAL AIRPORT,2002-06-07,Kentucky,2002
CINCINNATI/NORTHERN KENTUCKY INTERNATIONAL AIRPORT,2002-06-07,Kentucky,2002
AUSTIN-BERGSTROM INTERNATIONAL,2002-06-07,Texas,2002
CHARLOTTE/DOUGLAS INTERNATIONAL AIRPORT,2002-06-07,North Carolina,2002
SACRAMENTO INTERNATIONAL,2002-06-08,California,2002
BARKSDALE AIR FORCE BASE AIRPORT,2002-06-08,Louisiana,2002
SACRAMENTO INTERNATIONAL,2002-06-08,California,2002
KANSAS CITY INTERNATIONAL,2002-06-08,Missouri,2002
PORT COLUMBUS INTERNATIONAL,2002-06-08,Ohio,2002
SACRAMENTO INTERNATIONAL,2002-06-08,California,2002
HOUSTON-HOBBY,2002-06-08,Texas,2002
PHILADELPHIA INTERNATIONAL,2002-06-09,Pennsylvania,2002
SACRAMENTO INTERNATIONAL,2002-06-09,California,2002
PHILADELPHIA INTERNATIONAL,2002-06-10,Pennsylvania,2002
SALT LAKE CITY INTERNATIONAL,2002-06-10,Utah,2002
SACRAMENTO INTERNATIONAL,2002-06-10,California,2002
DENVER INTERNATIONAL AIRPORT,2002-06-10,Colorado,2002
DALLAS/FORT WORTH INTERNATIONAL AIRPORT,2002-06-10,Texas,2002
CHICAGO MIDWAY INTERNATIONAL AIRPORT,2002-06-11,Illinois,2002
LAMBERT-ST LOUIS INTERNATIONAL,2002-06-12,Missouri,2002
LAMBERT-ST LOUIS INTERNATIONAL,2002-06-12,Missouri,2002
GREATER PITTSBURGH,2002-06-12,Pennsylvania,2002
WASHINGTON DULLES INTERNATIONAL AIRPORT,2002-06-12,DC,2002
EPPLEY AIRFIELD,2002-06-12,Nebraska,2002
DALLAS/FORT WORTH INTERNATIONAL AIRPORT,2002-06-12,Texas,2002
LAMBERT-ST LOUIS INTERNATIONAL,2002-06-12,Missouri,2002
CHICAGO MIDWAY INTERNATIONAL AIRPORT,2002-06-13,Illinois,2002
SACRAMENTO INTERNATIONAL,2002-06-13,California,2002
LAMBERT-ST LOUIS INTERNATIONAL,2002-06-14,Missouri,2002
GEORGE BUSH INTERCONTINENTAL,2002-06-15,Texas,2002
GREATER PITTSBURGH,2002-06-15,Pennsylvania,2002
CLEVELAND-HOPKINS INTERNATIONAL AIRPORT,2002-06-15,Ohio,2002
DALLAS/FORT WORTH INTERNATIONAL AIRPORT,2002-06-16,Texas,2002
MEMPHIS INTERNATIONAL,2002-06-16,Tennessee,2002
RONALD REAGAN WASHINGTON NATL,2002-06-17,DC,2002
PORTLAND INTERNATIONAL (OR),2002-06-17,Oregon,2002
INDIANAPOLIS INTERNATIONAL,2002-06-17,Indiana,2002
DENVER INTERNATIONAL AIRPORT,2002-06-17,Colorado,2002
RONALD REAGAN WASHINGTON NATL,2002-06-17,DC,2002
DALLAS/FORT WORTH INTERNATIONAL AIRPORT,2002-06-18,Texas,2002
DENVER INTERNATIONAL AIRPORT,2002-06-18,Colorado,2002
LOUISVILLE INTERNATIONAL AIRPORT,2002-06-18,Kentucky,2002
SALT LAKE CITY INTERNATIONAL,2002-06-18,Utah,2002
DENVER INTERNATIONAL AIRPORT,2002-06-18,Colorado,2002
METRO OAKLAND INTERNATIONAL,2002-06-19,California,2002
NEWARK LIBERTY INTERNATIONAL AIRPORT,2002-06-19,New Jersey,2002
MINNEAPOLIS-ST PAUL INTERNATIONAL,2002-06-19,Minnesota,2002
SACRAMENTO INTERNATIONAL,2002-06-19,California,2002
CHARLOTTE/DOUGLAS INTERNATIONAL AIRPORT,2002-06-19,North Carolina,2002
DALLAS/FORT WORTH INTERNATIONAL AIRPORT,2002-06-19,Texas,2002
DALLAS/FORT WORTH INTERNATIONAL AIRPORT,2002-06-19,Texas,2002
SAN FRANCISCO INTERNATIONAL AIRPORT,2002-06-19,California,2002
DENVER INTERNATIONAL AIRPORT,2002-06-19,Colorado,2002
SEATTLE-TACOMA INTERNATIONAL,2002-06-20,Washington,2002
GREATER PITTSBURGH,2002-06-21,Pennsylvania,2002
DALLAS/FORT WORTH INTERNATIONAL AIRPORT,2002-06-21,Texas,2002
CINCINNATI/NORTHERN KENTUCKY INTERNATIONAL AIRPORT,2002-06-22,Kentucky,2002
DALLAS/FORT WORTH INTERNATIONAL AIRPORT,2002-06-22,Texas,2002
DALLAS/FORT WORTH INTERNATIONAL AIRPORT,2002-06-22,Texas,2002
DALLAS/FORT WORTH INTERNATIONAL AIRPORT,2002-06-22,Texas,2002
JOHN F KENNEDY INTERNATIONAL,2002-06-22,New York,2002
PORTLAND INTERNATIONAL (OR),2002-06-22,Oregon,2002
PORTLAND INTERNATIONAL (OR),2002-06-23,Oregon,2002
EPPLEY AIRFIELD,2002-06-23,Nebraska,2002
LOS ANGELES INTERNATIONAL,2002-06-23,California,2002
SACRAMENTO INTERNATIONAL,2002-06-23,California,2002
SEATTLE-TACOMA INTERNATIONAL,2002-06-24,Washington,2002
SALT LAKE CITY INTERNATIONAL,2002-06-24,Utah,2002
NASHVILLE INTERNATIONAL,2002-06-24,Tennessee,2002
LOS ANGELES INTERNATIONAL,2002-06-24,California,2002
CHARLOTTE/DOUGLAS INTERNATIONAL AIRPORT,2002-06-24,North Carolina,2002
SALT LAKE CITY INTERNATIONAL,2002-06-25,Utah,2002
BALTIMORE WASH INTERNATIONAL,2002-06-25,Maryland,2002
DALLAS/FORT WORTH INTERNATIONAL AIRPORT,2002-06-25,Texas,2002
PORT COLUMBUS INTERNATIONAL,2002-06-25,Ohio,2002
CHARLOTTE/DOUGLAS INTERNATIONAL AIRPORT,2002-06-26,North Carolina,2002
CINCINNATI/NORTHERN KENTUCKY INTERNATIONAL AIRPORT,2002-06-26,Kentucky,2002
PHILADELPHIA INTERNATIONAL,2002-06-26,Pennsylvania,2002
MEMPHIS INTERNATIONAL,2002-06-26,Tennessee,2002
KANSAS CITY INTERNATIONAL,2002-06-26,Missouri,2002
KANSAS CITY INTERNATIONAL,2002-06-26,Missouri,2002
DALLAS/FORT WORTH INTERNATIONAL AIRPORT,2002-06-26,Texas,2002
SACRAMENTO INTERNATIONAL,2002-06-26,California,2002
WASHINGTON DULLES INTERNATIONAL AIRPORT,2002-06-27,DC,2002
WILL ROGERS WORLD AIRPORT,2002-06-27,Oklahoma,2002
AUSTIN-BERGSTROM INTERNATIONAL,2002-06-27,Texas,2002
JOHN F KENNEDY INTERNATIONAL,2002-06-27,New York,2002
ORLANDO INTERNATIONAL,2002-06-28,Florida,2002
LIHUE AIRPORT,2002-06-28,Hawaii,2002
HONOLULU INTERNATIONAL AIRPORT,2002-06-28,Hawaii,2002
PORTLAND INTERNATIONAL (OR),2002-06-29,Oregon,2002
CHARLESTON AFB/INTL AIRPORT,2002-06-29,South Carolina,2002
DALLAS/FORT WORTH INTERNATIONAL AIRPORT,2002-06-30,Texas,2002
CINCINNATI/NORTHERN KENTUCKY INTERNATIONAL AIRPORT,2002-06-30,Kentucky,2002
LAMBERT-ST LOUIS INTERNATIONAL,2002-06-30,Missouri,2002
BARKSDALE AIR FORCE BASE AIRPORT,2002-07-01,Louisiana,2002
